,date,address,species,block,street,trap,addressnumberandstreet,latitude,longitude,addressaccuracy,nummosquitos,wnvpresent,year,month,day,dayofweek,week,coordinates,station,tmax,tmin,tavg,depart,dewpoint,wetbulb,sunrise,sunset,codesum,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,heatcool,normal
8310,2013-06-14,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,62, N MCCLELLAN AVE,T236,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,8,14,0,2013,6,14,5,24,"(41.994679, -87.770899)",1,78,56,67,-1,51,57,0416,1928,['MD'],0.00,29.34,30.05,6.6,6,7.9,-2,68
8311,2013-06-14,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,62, N MCCLELLAN AVE,T236,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,8,8,0,2013,6,14,5,24,"(41.994679, -87.770899)",1,78,56,67,-1,51,57,0416,1928,['MD'],0.00,29.34,30.05,6.6,6,7.9,-2,68
8312,2013-06-21,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,19,0,2013,6,21,5,25,"(41.95469, -87.800991)",1,82,68,75,5,65,68,0416,1930,"['RA', 'BR']",0.79,29.34,30.04,7.4,19,9.5,-10,70
8313,2013-06-21,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,1,0,2013,6,21,5,25,"(41.891118, -87.654491)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8314,2013-06-21,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,1,0,2013,6,21,5,25,"(41.867108, -87.654224)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8315,2013-06-21,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,9,0,2013,6,21,5,25,"(41.867108, -87.654224)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8316,2013-06-21,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,3,0,2013,6,21,5,25,"(41.896282, -87.655232)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8317,2013-06-21,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,2,0,2013,6,21,5,25,"(41.921965, -87.632085)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8318,2013-06-21,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,4,0,2013,6,21,5,25,"(41.921965, -87.632085)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8319,2013-06-21,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,29,0,2013,6,21,5,25,"(41.720848, -87.666014)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8320,2013-06-21,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,38,0,2013,6,21,5,25,"(41.720848, -87.666014)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8321,2013-06-21,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,50,0,2013,6,21,5,25,"(41.720848, -87.666014)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8322,2013-06-21,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,50,0,2013,6,21,5,25,"(41.720848, -87.666014)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8323,2013-06-21,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,15,0,2013,6,21,5,25,"(41.732984, -87.649642)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8324,2013-06-21,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,2,0,2013,6,21,5,25,"(41.944869, -87.832763)",1,82,68,75,5,65,68,0416,1930,"['RA', 'BR']",0.79,29.34,30.04,7.4,19,9.5,-10,70
8325,2013-06-21,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,6,0,2013,6,21,5,25,"(41.944869, -87.832763)",1,82,68,75,5,65,68,0416,1930,"['RA', 'BR']",0.79,29.34,30.04,7.4,19,9.5,-10,70
8326,2013-06-21,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,3,0,2013,6,21,5,25,"(41.986921, -87.689778)",1,82,68,75,5,65,68,0416,1930,"['RA', 'BR']",0.79,29.34,30.04,7.4,19,9.5,-10,70
8327,2013-06-21,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,13,0,2013,6,21,5,25,"(41.801498, -87.763416)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8328,2013-06-21,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,1,0,2013,6,21,5,25,"(41.906638, -87.701431)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8329,2013-06-21,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5,4,0,2013,6,21,5,25,"(41.723195, -87.64997)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8330,2013-06-21,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5,22,0,2013,6,21,5,25,"(41.723195, -87.64997)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8331,2013-06-21,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,2,0,2013,6,21,5,25,"(41.868077, -87.666901)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8332,2013-06-21,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,3,0,2013,6,21,5,25,"(41.662014, -87.724608)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8333,2013-06-21,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,17,0,2013,6,21,5,25,"(41.662014, -87.724608)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8334,2013-06-21,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,1,0,2013,6,21,5,25,"(41.878114, -87.629798)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8335,2013-06-21,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,1,0,2013,6,21,5,25,"(41.932094, -87.700117)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8336,2013-06-21,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,27,0,2013,6,21,5,25,"(41.916265, -87.800515)",1,82,68,75,5,65,68,0416,1930,"['RA', 'BR']",0.79,29.34,30.04,7.4,19,9.5,-10,70
8337,2013-06-21,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,6,0,2013,6,21,5,25,"(41.846075, -87.716277)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8338,2013-06-21,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,10,0,2013,6,21,5,25,"(41.682587, -87.707973)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8339,2013-06-21,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,14,0,2013,6,21,5,25,"(41.682587, -87.707973)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8340,2013-06-21,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,3,0,2013,6,21,5,25,"(41.964242, -87.757639)",1,82,68,75,5,65,68,0416,1930,"['RA', 'BR']",0.79,29.34,30.04,7.4,19,9.5,-10,70
8341,2013-06-21,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,5,0,2013,6,21,5,25,"(42.008314, -87.777921)",1,82,68,75,5,65,68,0416,1930,"['RA', 'BR']",0.79,29.34,30.04,7.4,19,9.5,-10,70
8342,2013-06-21,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,3,0,2013,6,21,5,25,"(42.008314, -87.777921)",1,82,68,75,5,65,68,0416,1930,"['RA', 'BR']",0.79,29.34,30.04,7.4,19,9.5,-10,70
8343,2013-06-21,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,0,2013,6,21,5,25,"(41.991429, -87.747113)",1,82,68,75,5,65,68,0416,1930,"['RA', 'BR']",0.79,29.34,30.04,7.4,19,9.5,-10,70
8344,2013-06-21,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,4,0,2013,6,21,5,25,"(41.991429, -87.747113)",1,82,68,75,5,65,68,0416,1930,"['RA', 'BR']",0.79,29.34,30.04,7.4,19,9.5,-10,70
8345,2013-06-21,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,8,0,2013,6,21,5,25,"(41.868142, -87.696269)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8346,2013-06-21,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,3,0,2013,6,21,5,25,"(41.868142, -87.696269)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8347,2013-06-21,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,8,0,2013,6,21,5,25,"(41.923738, -87.785288)",1,82,68,75,5,65,68,0416,1930,"['RA', 'BR']",0.79,29.34,30.04,7.4,19,9.5,-10,70
8348,2013-06-21,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,2,0,2013,6,21,5,25,"(41.923738, -87.785288)",1,82,68,75,5,65,68,0416,1930,"['RA', 'BR']",0.79,29.34,30.04,7.4,19,9.5,-10,70
8349,2013-06-21,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,8,2,0,2013,6,21,5,25,"(42.010412, -87.66214)",1,82,68,75,5,65,68,0416,1930,"['RA', 'BR']",0.79,29.34,30.04,7.4,19,9.5,-10,70
8350,2013-06-21,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,8,5,0,2013,6,21,5,25,"(42.010412, -87.66214)",1,82,68,75,5,65,68,0416,1930,"['RA', 'BR']",0.79,29.34,30.04,7.4,19,9.5,-10,70
8351,2013-06-21,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,41,0,2013,6,21,5,25,"(41.89923, -87.716788)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8352,2013-06-21,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,17,0,2013,6,21,5,25,"(41.89923, -87.716788)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8353,2013-06-21,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,1,0,2013,6,21,5,25,"(41.960616, -87.777189)",1,82,68,75,5,65,68,0416,1930,"['RA', 'BR']",0.79,29.34,30.04,7.4,19,9.5,-10,70
8354,2013-06-21,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,8,5,0,2013,6,21,5,25,"(41.704336, -87.703736)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8355,2013-06-21,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,8,18,0,2013,6,21,5,25,"(41.704336, -87.703736)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8356,2013-06-21,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,6,0,2013,6,21,5,25,"(41.801179, -87.679447)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8357,2013-06-21,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,7,0,2013,6,21,5,25,"(41.800737, -87.71188)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8358,2013-06-21,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,8,0,2013,6,21,5,25,"(41.800737, -87.71188)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8359,2013-06-21,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,11,0,2013,6,21,5,25,"(41.778297, -87.752411)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8360,2013-06-21,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,8,0,2013,6,21,5,25,"(41.778297, -87.752411)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8361,2013-06-21,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,8,0,2013,6,21,5,25,"(41.77166, -87.703047)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8362,2013-06-21,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,16,0,2013,6,21,5,25,"(41.77166, -87.703047)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8363,2013-06-21,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX RESTUANS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,1,0,2013,6,21,5,25,"(41.768388, -87.678649)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8364,2013-06-21,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,32,0,2013,6,21,5,25,"(41.773215, -87.60088)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8365,2013-06-21,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,5,0,2013,6,21,5,25,"(41.822536, -87.666343)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8366,2013-06-21,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,1,0,2013,6,21,5,25,"(41.822536, -87.666343)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8367,2013-06-21,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX RESTUANS,64, S STONY ISLAND AVE,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,5,0,2013,6,21,5,25,"(41.778748, -87.586427)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8368,2013-06-21,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,4,0,2013,6,21,5,25,"(41.766202, -87.562889)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8369,2013-06-21,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,15,0,2013,6,21,5,25,"(41.766202, -87.562889)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8370,2013-06-21,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,6,0,2013,6,21,5,25,"(41.754676, -87.612922)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8371,2013-06-21,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,10,0,2013,6,21,5,25,"(41.803423, -87.642984)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8372,2013-06-21,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,46,0,2013,6,21,5,25,"(41.798697, -87.736812)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8373,2013-06-21,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,44,0,2013,6,21,5,25,"(41.798697, -87.736812)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8374,2013-06-21,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,8,0,2013,6,21,5,25,"(41.776156, -87.778927)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8375,2013-06-21,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,5,0,2013,6,21,5,25,"(41.776156, -87.778927)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8376,2013-06-21,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,16,0,2013,6,21,5,25,"(41.82561, -87.726549)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8377,2013-06-21,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,7,0,2013,6,21,5,25,"(41.673408, -87.599862)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8378,2013-06-21,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,4,0,2013,6,21,5,25,"(41.673408, -87.599862)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8379,2013-06-21,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,6,0,2013,6,21,5,25,"(41.740641, -87.546587)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8380,2013-06-21,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,1,0,2013,6,21,5,25,"(41.740641, -87.546587)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8381,2013-06-21,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,6,0,2013,6,21,5,25,"(41.680946, -87.535198)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8382,2013-06-21,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,2,0,2013,6,21,5,25,"(41.680946, -87.535198)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
8383,2013-06-21,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,4,0,2013,6,21,5,25,"(41.704572, -87.565666)",2,85,70,78,6,63,67,0416,1930,['TSRA'],0.11,29.39,30.04,7.6,19,9.6,-13,72
